"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pavlovia","0","13","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","8740","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","16601","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","[{""page_index"":0,""viewing_time"":7857.300000011921}]","7857.599999964237","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","20961","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","","4354.800000011921","[""shark""]","0","20","1211","1148","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","25315","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","[{""page_index"":0,""viewing_time"":4342}]","4342.200000047684","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","27897","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","","2578.5","[""tiger""]","0","20","1211","1148","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","29098","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","[{""page_index"":0,""viewing_time"":1197.8999999761581}]","1198.0999999642372","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","154003","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","[{""page_index"":0,""viewing_time"":13106.599999964237},{""page_index"":1,""viewing_time"":8197.900000035763},{""page_index"":2,""viewing_time"":11761},{""page_index"":3,""viewing_time"":10508.899999976158},{""page_index"":4,""viewing_time"":5466.800000011921},{""page_index"":5,""viewing_time"":9325.300000011921},{""page_index"":6,""viewing_time"":10796.199999988079},{""page_index"":7,""viewing_time"":7961.5},{""page_index"":8,""viewing_time"":6081.300000011921},{""page_index"":9,""viewing_time"":9248.799999952316},{""page_index"":10,""viewing_time"":8533.5},{""page_index"":11,""viewing_time"":10730.5},{""page_index"":12,""viewing_time"":7295.900000035763},{""page_index"":13,""viewing_time"":5886.5}]","124901","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","156931","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","","58.59999996423721","","","20","1211","1148","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[909.4000000357628]","1","0","0","","","","","","","","",""
"pit-trial","9","160394","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7749""
","
","","","589.3999999761581","","","20","1211","1148","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1443.5]","1","0","0","","","","","","","","",""
