"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham"
"pavlovia","0","12","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","732149","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","741897","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","[{""page_index"":0,""viewing_time"":9741}]","9742","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","749431","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","","7383.000000000116","[""shark""]","0","15","16592","6534","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","752318","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","[{""page_index"":0,""viewing_time"":2879}]","2880","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","758583","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","","6261","[""tiger""]","0","15","16592","6534","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","760816","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","[{""page_index"":0,""viewing_time"":2226.9999999998836}]","2226.9999999998836","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","897047","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","[{""page_index"":0,""viewing_time"":11975},{""page_index"":1,""viewing_time"":7005},{""page_index"":2,""viewing_time"":9508},{""page_index"":3,""viewing_time"":7828.000000000116},{""page_index"":4,""viewing_time"":9506.999999999884},{""page_index"":5,""viewing_time"":9152},{""page_index"":6,""viewing_time"":10569},{""page_index"":7,""viewing_time"":9985},{""page_index"":8,""viewing_time"":7539},{""page_index"":9,""viewing_time"":17644},{""page_index"":10,""viewing_time"":8090},{""page_index"":11,""viewing_time"":9751},{""page_index"":12,""viewing_time"":10145},{""page_index"":13,""viewing_time"":7527}]","136226","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","901149","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","","1243","","","15","16592","6534","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[2097]","1","0","0","","","","","","","",""
"pit-trial","9","905276","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","","1272.9999999998836","","","15","16592","6534","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[2123]","1","0","0","","","","","","","",""
"pit-trial","10","909269","0.0-2.0-4.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","","1138","","","15","16592","6534","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1987.0000000001164]","1","0","0","","","","","","","",""
"pit-trial","11","914123","0.0-2.0-4.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""blur"",""1"",""264512""
""focus"",""1"",""535337""
""fullscreenenter"",""1"",""731210""
","""event"",""trial"",""time""
""blur"",""1"",""264512""
","""event"",""trial"",""time""
""focus"",""1"",""535337""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""731210""
","
","","","-1","","","15","16592","6534","&#9784;","elianto","#FFFFF080"," ","-1","0","&#10060","[2980]","1","0","0","","","","","","","",""
