"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pavlovia","0","27","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","7292","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","16895","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","[{""page_index"":0,""viewing_time"":9593.5}]","9595","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","22275","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","5374.300000011921","[""shark""]","0","12","1208","1070","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","24233","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","[{""page_index"":0,""viewing_time"":1931.8999999761581}]","1932.2999999523163","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","28944","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","4705.400000035763","[""tiger""]","0","12","1208","1070","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","42064","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","[{""page_index"":0,""viewing_time"":13114.100000023842}]","13114.700000047684","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","189738","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","[{""page_index"":0,""viewing_time"":8715},{""page_index"":1,""viewing_time"":55785.30000001192},{""page_index"":2,""viewing_time"":6926.199999988079},{""page_index"":3,""viewing_time"":5819.699999988079},{""page_index"":4,""viewing_time"":5979.699999988079},{""page_index"":5,""viewing_time"":5750.700000047684},{""page_index"":6,""viewing_time"":7330.299999952316},{""page_index"":7,""viewing_time"":7409.400000035763},{""page_index"":8,""viewing_time"":6300},{""page_index"":9,""viewing_time"":8377.5},{""page_index"":10,""viewing_time"":8156},{""page_index"":11,""viewing_time"":7159.800000011921},{""page_index"":12,""viewing_time"":6077.199999988079},{""page_index"":13,""viewing_time"":7877.199999988079}]","147664.60000002384","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","193439","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","839.5","","","12","1208","1070","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1690.7000000476837]","1","0","0","","","","","","","","",""
"pit-trial","9","196869","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","566","","","12","1208","1070","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1417.800000011921]","1","0","0","","","","","","","","",""
"pit-trial","10","200329","0.0-2.0-4.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","589.5","","","12","1208","1070","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1443.199999988079]","1","0","0","","","","","","","","",""
"pit-trial","11","204009","0.0-2.0-4.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","819.8000000119209","","","12","1208","1070","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1672.699999988079]","1","0","0","","","","","","","","",""
"pit-trial","12","207529","0.0-2.0-4.4-0.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","655.4000000357628","","","12","1208","1070","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1506.5999999642372]","1","0","0","","","","","","","","",""
"pit-instructions","13","232438","0.0-2.0-5.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","[{""page_index"":0,""viewing_time"":6625.300000011921},{""page_index"":1,""viewing_time"":6353.899999976158},{""page_index"":2,""viewing_time"":6182.5},{""page_index"":3,""viewing_time"":5743.199999988079}]","24905.30000001192","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","14","237318","0.0-2.0-6.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","-1","","","12","1208","1070","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
"pit-trial","15","242199","0.0-2.0-6.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","-1","","","12","1208","1070","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
"pit-trial","16","247066","0.0-2.0-6.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","-1","","","12","1208","1070","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
"pit-trial","17","251949","0.0-2.0-6.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""6325""
","
","","","-1","","","12","1208","1070","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","","",""
