"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pavlovia","0","10","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","2892","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","8889","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","[{""page_index"":0,""viewing_time"":5988}]","5989","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","12201","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","","3203","[""shark""]","0","19","1280","568","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","13515","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","[{""page_index"":0,""viewing_time"":1287.0000000000018}]","1288","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","15964","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","","2447.000000000002","[""tiger""]","0","19","1280","568","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","17593","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","[{""page_index"":0,""viewing_time"":1441}]","1441","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","117648","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","[{""page_index"":0,""viewing_time"":8663.000000000004},{""page_index"":1,""viewing_time"":7351.999999999996},{""page_index"":2,""viewing_time"":6108},{""page_index"":3,""viewing_time"":6123.000000000007},{""page_index"":4,""viewing_time"":6467.999999999993},{""page_index"":5,""viewing_time"":6444},{""page_index"":6,""viewing_time"":7508},{""page_index"":7,""viewing_time"":7552},{""page_index"":8,""viewing_time"":6276},{""page_index"":9,""viewing_time"":7845},{""page_index"":10,""viewing_time"":7175},{""page_index"":11,""viewing_time"":8147},{""page_index"":12,""viewing_time"":6762},{""page_index"":13,""viewing_time"":7626.000000000015}]","100049.00000000001","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","121124","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","","622","","","19","1280","568","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1473]","1","0","0","","","","","","","","",""
"pit-trial","9","124703","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","","725","","","19","1280","568","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1576]","1","0","0","","","","","","","","",""
"pit-trial","10","128172","0.0-2.0-4.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","","616","","","19","1280","568","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1467]","1","0","0","","","","","","","","",""
"pit-trial","11","131731","0.0-2.0-4.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""1936""
","
","","","705","","","19","1280","568","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1555.9999999999854]","1","0","0","","","","","","","","",""
