"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pavlovia","0","22","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3223","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","7849","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","[{""page_index"":0,""viewing_time"":4614.799999952316}]","4615.400000095367","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","10913","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","","3060.5","[""shark""]","0","14","1210","946","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","13897","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","[{""page_index"":0,""viewing_time"":2853.899999856949}]","2854.0999999046326","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","16619","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","","2718.699999809265","[""tiger""]","0","14","1210","946","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","18137","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","[{""page_index"":0,""viewing_time"":1514.0999999046326}]","1514.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","112128","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","[{""page_index"":0,""viewing_time"":9380.5},{""page_index"":1,""viewing_time"":5416},{""page_index"":2,""viewing_time"":6032.099999904633},{""page_index"":3,""viewing_time"":5151.900000095367},{""page_index"":4,""viewing_time"":5472.099999904633},{""page_index"":5,""viewing_time"":5183.799999952316},{""page_index"":6,""viewing_time"":6288.100000143051},{""page_index"":7,""viewing_time"":6736},{""page_index"":8,""viewing_time"":6759.799999952316},{""page_index"":9,""viewing_time"":8912.099999904633},{""page_index"":10,""viewing_time"":7263.799999952316},{""page_index"":11,""viewing_time"":6756},{""page_index"":12,""viewing_time"":8899.900000095367},{""page_index"":13,""viewing_time"":5736.099999904633}]","93988.59999990463","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","115736","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","","748.5999999046326","","","14","1210","946","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1598.9000000953674]","1","0","0","","","","","","","","",""
"pit-trial","9","119195","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","","580.0999999046326","","","14","1210","946","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1435.7000000476837]","1","0","0","","","","","","","","",""
"pit-trial","10","122645","0.0-2.0-4.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2483""
","
","","","590.6000001430511","","","14","1210","946","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1441.5999999046326]","1","0","0","","","","","","","","",""
