"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham"
"pavlovia","0","9","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","12259","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","72858","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","[{""page_index"":0,""viewing_time"":60593}]","60594","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","78627","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","5720.000000000015","[""shark""]","0","11","3164","1851","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","79689","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","[{""page_index"":0,""viewing_time"":1051.9999999999854}]","1052.9999999999854","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","88829","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","9135","[""tiger""]","0","11","3164","1851","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","90640","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","[{""page_index"":0,""viewing_time"":1806}]","1806","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","195584","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","[{""page_index"":0,""viewing_time"":16408.999999999985},{""page_index"":1,""viewing_time"":6649},{""page_index"":2,""viewing_time"":6479},{""page_index"":3,""viewing_time"":6786.999999999985},{""page_index"":4,""viewing_time"":5989.000000000015},{""page_index"":5,""viewing_time"":6376},{""page_index"":6,""viewing_time"":6985.000000000029},{""page_index"":7,""viewing_time"":6961.999999999971},{""page_index"":8,""viewing_time"":6776},{""page_index"":9,""viewing_time"":8369},{""page_index"":10,""viewing_time"":7482},{""page_index"":11,""viewing_time"":7452},{""page_index"":12,""viewing_time"":7155},{""page_index"":13,""viewing_time"":5073}]","104942.99999999999","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","199151","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","709","","","11","3164","1851","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1561.000000000029]","1","0","0","","","","","","","",""
"pit-trial","9","202796","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","787","","","11","3164","1851","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1637]","1","0","0","","","","","","","",""
"pit-trial","10","206066","0.0-2.0-4.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","412","","","11","3164","1851","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1263]","1","0","0","","","","","","","",""
"pit-trial","11","209341","0.0-2.0-4.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","419","","","11","3164","1851","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1269.999999999971]","1","0","0","","","","","","","",""
"pit-trial","12","213300","0.0-2.0-4.4-0.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","1104","","","11","3164","1851","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[1953.999999999971]","1","0","0","","","","","","","",""
"pit-instructions","13","236247","0.0-2.0-5.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","[{""page_index"":0,""viewing_time"":5359},{""page_index"":1,""viewing_time"":5042},{""page_index"":2,""viewing_time"":5404},{""page_index"":3,""viewing_time"":7138}]","22944.00000000003","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","14","241104","0.0-2.0-6.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","-1","","","11","3164","1851","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","",""
"pit-trial","15","245966","0.0-2.0-6.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","-1","","","11","3164","1851","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","",""
"pit-trial","16","250823","0.0-2.0-6.2-0.2","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","-1","","","11","3164","1851","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","",""
"pit-trial","17","255681","0.0-2.0-6.3-0.3","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","-1","","","11","3164","1851","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","",""
"pit-trial","18","260538","0.0-2.0-6.4-0.4","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
""blur"",""2"",""69900""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""blur"",""2"",""69900""
","""event"",""trial"",""time""
""focus"",""2"",""72009""
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""11292""
","
","","","-1","","","11","3164","1851","&#9854;","elianto","#FFFFF080","-1","-1","1","&#10004","[]","0","0","1","","","","","","","",""
