"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham","browser_interactions"
"pavlovia","0","21","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","3001","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","6920","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","[{""page_index"":0,""viewing_time"":3913}]","3913.5","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","9390","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","","2463.8000000002794","[""shark""]","0","12","1640","190","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","10482","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","[{""page_index"":0,""viewing_time"":1075.8999999999069}]","1076.7000000001863","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","12435","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","","1944.6000000000931","[""tiger""]","0","12","1640","190","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","13544","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","[{""page_index"":0,""viewing_time"":1104.6999999997206}]","1105.0999999996275","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","117769","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","[{""page_index"":0,""viewing_time"":10976.100000000093},{""page_index"":1,""viewing_time"":5662.600000000093},{""page_index"":2,""viewing_time"":7387.799999999814},{""page_index"":3,""viewing_time"":5299.800000000279},{""page_index"":4,""viewing_time"":6115.399999999907},{""page_index"":5,""viewing_time"":6945.200000000186},{""page_index"":6,""viewing_time"":8019.5999999996275},{""page_index"":7,""viewing_time"":8142.600000000093},{""page_index"":8,""viewing_time"":6145.600000000093},{""page_index"":9,""viewing_time"":7742.299999999814},{""page_index"":10,""viewing_time"":7619.600000000093},{""page_index"":11,""viewing_time"":8161.200000000186},{""page_index"":12,""viewing_time"":9337},{""page_index"":13,""viewing_time"":6664.199999999721}]","104220.30000000028","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","120723","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","","99.6999999997206","","","12","1640","190","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[950]","1","0","0","","","","","","","","",""
"pit-trial","9","123639","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""2008""
","
","","","60.700000000186265","","","12","1640","190","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[911,1579.3999999999069]","2","0","0","","","","","","","","",""
