"trial_type","trial_index","time_elapsed","internal_node_id","task_version","subject_id","interactions","blur_events","focus_events","fullscreenenter_events","fullscreenexit_events","success","view_history","rt","responses","num_errors","age","subject","participantId","rune","rune_set","hex","correct","choice","accuracy","outcome","keys","total_keys","block","practice","value","sub","trial","stimulus","robot","valence","action","sham"
"pavlovia","0","26","0.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fullscreen","1","8849","0.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","true","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","2","21179","0.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","[{""page_index"":0,""viewing_time"":12323.099999999627}]","12324.099999999627","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","3","30639","0.0-2.0-1.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","","9452.299999999814","[""shark""]","0","14","6118","3520","","","","","","","","","","","","","","","","","","",""
"pit-instructions","4","35669","0.0-2.0-1.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","[{""page_index"":0,""viewing_time"":5013.4000000003725}]","5014.5","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-comprehension","5","42502","0.0-2.0-2.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","","6823.9000000003725","[""tiger""]","0","14","6118","3520","","","","","","","","","","","","","","","","","","",""
"pit-instructions","6","44497","0.0-2.0-2.0-1.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","[{""page_index"":0,""viewing_time"":1985.0999999996275}]","1987.5","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-instructions","7","203353","0.0-2.0-3.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","[{""page_index"":0,""viewing_time"":12119},{""page_index"":1,""viewing_time"":8202.899999999441},{""page_index"":2,""viewing_time"":16040.900000000373},{""page_index"":3,""viewing_time"":6376.299999999814},{""page_index"":4,""viewing_time"":12208},{""page_index"":5,""viewing_time"":7541.5},{""page_index"":6,""viewing_time"":13021.400000000373},{""page_index"":7,""viewing_time"":29733.599999999627},{""page_index"":8,""viewing_time"":8796.5},{""page_index"":9,""viewing_time"":10412.799999999814},{""page_index"":10,""viewing_time"":9823.200000000186},{""page_index"":11,""viewing_time"":14307.400000000373},{""page_index"":12,""viewing_time"":6100.5},{""page_index"":13,""viewing_time"":4166.5}]","158851.7999999998","","","","","","","","","","","","","","","","","","","","","","","",""
"pit-trial","8","208215","0.0-2.0-4.0-0.0","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","","-1","","","14","6118","3520","&#9784;","elianto","#FFFFF080"," ","-1","0","&#10060","[4148,4187]","2","0","0","","","","","","","",""
"pit-trial","9","211082","0.0-2.0-4.1-0.1","battery-v0.2","","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","
","""event"",""trial"",""time""
""fullscreenenter"",""1"",""7853""
","
","","","7.099999999627471","","","14","6118","3520","&#9784;","elianto","#FFFFF080"," "," ","1","&#10004","[190.29999999981374,381.5,565,713.2999999998137,857.1000000005588,1186.1000000005588,1470.2999999998137,1673.6000000005588,1889.7999999998137,2140.600000000559,2359.2999999998137,2587.7000000001863,2811.100000000559]","13","0","0","","","","","","","",""
